edge_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
276,23,3,15,4,3,3,3,3,3,3,3,3,11,3,8,3,3,3,3,3,3,39,14,23
277,12,22,11,17,25,24,23,22,22,21,16,11,16,12,15,19,20,14,16,11,18,17,10,18
278,4,4,17,12,17,12,36,11,15,3,16,18,17,24,29,18,10,22,10,22,16,19,8,27
279,8,30,16,12,5,7,11,7,8,9,4,21,18,34,15,16,10,21,13,17,23,17,55,27
280,25,26,31,9,32,20,29,19,8,5,18,25,25,28,23,22,16,3,6,34,26,15,25,28
281,6,6,9,6,6,6,8,8,9,10,9,10,10,11,13,9,8,14,11,10,7,6,8,6
282,15,43,64,16,13,48,47,44,62,45,40,34,42,46,54,74,56,71,21,56,53,61,74,45
283,9,7,20,16,15,10,22,13,15,8,8,9,15,11,14,12,8,14,8,9,11,16,13,11
284,19,21,23,27,36,38,29,31,53,26,41,51,47,52,61,44,30,55,34,47,46,53,24,51
285,5,4,5,3,4,4,5,5,5,6,5,6,6,6,5,5,4,8,6,9,12,7,4,5
286,6,7,9,6,6,6,8,8,9,10,9,10,10,11,8,9,8,14,11,15,15,11,8,9
287,8,4,7,5,13,10,12,11,16,11,10,11,11,3,10,7,14,18,15,14,13,9,19,12
288,20,23,18,19,10,12,19,10,12,4,26,11,5,14,22,12,23,4,10,7,3,7,3,28
289,13,24,16,14,30,14,27,25,35,7,30,25,24,26,31,11,24,25,11,19,30,8,23,26
290,33,18,15,38,49,45,44,40,43,57,49,56,39,42,50,69,52,14,46,14,29,56,28,33
291,6,15,9,8,19,19,22,21,15,8,25,8,20,17,26,35,20,13,28,19,12,16,8,17
292,15,8,5,5,5,7,5,6,11,6,6,8,14,9,12,6,9,6,10,11,14,7,14,5
293,22,20,29,26,24,22,22,20,28,32,24,27,19,21,25,34,19,32,28,25,24,28,34,21
294,11,5,16,14,17,17,36,18,26,14,28,18,17,19,18,21,16,12,23,13,9,9,11,13
295,51,57,85,60,31,45,44,30,58,40,49,29,29,29,50,51,56,27,33,38,37,58,98,60
296,12,17,29,20,24,19,22,21,15,11,23,12,20,20,14,17,18,25,16,18,13,17,25,23
297,6,5,8,6,6,6,8,8,9,10,9,10,10,11,8,9,7,13,11,14,14,8,8,9
298,12,1,3,3,14,12,12,9,16,8,14,6,11,6,14,19,15,13,16,18,14,16,19,12
299,11,9,14,12,15,23,23,21,30,21,26,15,20,22,18,25,19,16,15,16,11,15,13,12
300,58,53,38,54,64,59,58,53,76,104,65,73,51,56,66,91,69,57,74,60,65,74,80,46
301,32,29,25,38,29,33,22,30,30,29,30,28,28,31,26,26,20,35,30,28,36,21,23,24
302,7,8,7,16,17,15,13,18,12,17,21,20,14,19,15,16,16,16,18,17,13,12,16,12
303,120,111,96,89,81,96,98,101,93,116,104,121,125,120,158,134,146,90,138,151,146,158,133,126
304,6,7,8,6,6,6,8,8,9,10,9,10,10,11,8,9,8,10,11,15,14,10,8,9
305,7,5,5,4,6,5,7,9,7,7,8,13,12,6,7,6,5,5,5,7,11,4,5,6
306,13,15,5,14,20,12,15,14,15,15,8,20,10,13,10,10,14,20,18,16,19,15,14,9
307,7,7,9,6,7,6,8,9,10,10,9,10,11,12,8,10,8,8,12,11,15,9,8,9
308,54,17,24,40,45,36,42,26,72,98,61,52,37,53,62,58,65,81,70,81,47,70,52,52
309,26,25,29,25,26,20,29,35,29,29,42,48,33,37,43,59,37,23,32,56,20,27,59,20
310,10,10,4,6,5,8,9,9,8,10,9,11,11,10,14,12,8,8,8,9,9,7,8,8
311,6,1,8,7,6,0,1,3,8,10,7,7,5,6,7,9,7,9,7,9,7,7,9,6
312,1,5,11,5,1,4,6,8,6,5,9,5,7,8,7,7,7,5,5,4,7,3,19,12
313,10,22,8,15,39,36,35,24,26,7,30,12,31,16,25,26,34,21,33,31,27,21,4,27
314,23,32,29,32,41,34,33,31,37,35,37,42,29,32,38,11,32,26,31,30,30,31,29,25
315,13,12,10,9,8,13,11,22,22,18,22,25,21,23,19,5,19,20,13,24,14,15,20,18
316,25,38,11,14,7,14,10,16,23,26,8,22,22,25,20,7,21,31,22,23,28,25,32,23
317,14,15,19,19,22,20,14,18,18,25,16,18,18,19,16,15,12,21,13,12,12,13,16,15
318,3,2,3,7,6,8,3,9,6,5,3,9,9,5,5,8,3,3,4,8,5,7,8,10
319,6,7,8,7,6,6,8,8,9,9,8,10,10,11,8,9,7,7,11,10,14,8,7,9
320,9,8,12,8,9,8,11,11,13,14,10,14,14,15,11,13,10,10,15,14,20,8,11,8
321,54,5,15,64,18,38,32,50,71,51,45,18,33,43,62,25,64,65,41,63,25,38,84,52
322,18,9,15,6,15,16,14,8,11,12,9,15,11,8,11,11,6,19,14,16,14,13,11,10
323,53,48,49,62,59,54,53,34,69,95,59,67,46,51,60,82,63,79,49,78,59,67,83,51
324,4,8,9,9,10,9,9,8,7,10,7,9,8,5,10,9,11,14,8,11,10,3,5,5
325,5,4,6,5,5,7,7,7,8,7,6,8,8,9,7,8,6,6,7,9,6,6,5,5
326,24,16,12,36,33,31,31,28,19,9,11,16,16,30,4,15,9,46,39,45,20,28,24,29
327,3,7,23,12,3,9,36,33,47,3,40,23,31,14,13,8,29,19,32,44,31,46,56,28
328,7,5,13,16,17,13,13,17,13,24,15,9,17,10,11,12,6,24,14,16,14,19,23,21
329,1,10,11,1,10,10,9,7,8,4,8,11,8,4,6,16,9,10,4,8,4,1,2,12
330,20,18,13,11,28,28,30,23,12,21,3,3,11,12,28,34,31,36,22,38,13,15,14,30
331,29,13,26,6,47,36,42,39,38,40,47,19,37,31,36,34,50,63,26,23,47,30,25,32
332,14,15,18,18,22,20,14,18,26,18,22,17,17,19,16,15,12,20,13,15,9,13,33,19
333,15,9,9,21,27,9,29,14,18,21,32,36,25,19,13,31,17,17,18,16,17,8,24,15
334,36,26,48,32,36,44,45,47,52,45,41,56,57,63,45,52,43,40,44,58,39,42,44,35
335,5,6,6,5,5,7,7,7,8,8,6,8,9,10,7,8,6,6,10,18,17,13,7,8
336,45,30,28,42,38,46,45,42,59,59,50,57,40,44,52,53,44,49,28,39,50,46,71,34
337,27,24,2,22,30,23,27,24,16,24,30,14,23,14,25,42,24,21,34,14,24,17,8,25
338,10,11,11,9,10,13,13,13,15,13,12,16,16,18,13,15,12,12,18,17,11,8,13,10
339,53,48,36,63,59,38,26,21,70,70,45,51,36,52,61,83,39,54,41,18,60,68,63,51
340,20,39,10,50,39,36,42,31,38,21,35,28,37,20,48,66,50,46,54,39,47,54,52,41
341,22,24,36,31,22,27,22,12,22,35,17,25,23,26,30,17,32,12,34,25,23,34,24,25
342,16,8,7,8,13,13,3,8,10,8,12,14,11,7,10,14,10,21,13,19,13,15,15,9
343,23,5,5,7,20,10,4,13,8,5,5,17,13,12,17,28,10,10,15,7,20,9,6,5
344,8,11,5,11,1,9,13,15,13,13,19,21,15,16,19,15,16,10,11,25,9,10,8,9
345,9,6,7,6,8,6,9,11,9,9,10,16,15,8,9,8,6,6,6,9,15,7,6,7
346,34,11,45,31,37,34,34,31,37,29,38,32,30,17,22,6,40,50,35,31,38,24,21,20
347,61,32,10,5,12,5,5,5,5,5,34,11,20,20,5,15,5,11,7,36,5,81,5,16
348,9,10,8,17,18,16,14,18,16,18,19,15,18,19,16,16,16,16,19,17,13,13,17,12
349,35,22,33,41,33,35,35,46,46,63,39,33,44,34,40,31,41,29,44,15,30,28,41,33
350,31,25,16,35,57,44,52,48,25,49,58,49,35,35,59,81,61,46,48,40,36,39,33,39
351,9,9,11,9,10,15,13,17,19,17,21,12,16,18,15,20,15,13,12,9,9,12,14,10
352,16,7,7,7,17,10,5,11,10,16,12,14,14,10,10,20,15,18,19,19,13,12,15,11
353,52,9,39,61,57,37,33,28,68,67,58,37,45,50,59,46,61,77,66,64,44,53,81,49
354,7,9,8,9,8,8,15,19,9,11,13,12,18,17,20,8,15,7,23,8,10,14,16,17
355,13,17,6,2,9,2,19,2,5,4,5,5,10,6,22,2,11,2,20,6,7,18,15,8
356,112,102,151,132,124,114,112,103,147,146,125,141,98,108,128,175,133,167,143,166,125,143,175,107
357,11,10,4,6,4,9,9,9,9,11,10,11,11,11,15,12,8,8,9,10,9,7,8,8
358,6,10,10,7,8,10,13,17,25,17,18,20,17,18,15,5,16,16,10,19,11,10,9,15
359,27,27,26,39,28,36,51,33,39,19,40,34,45,34,34,29,29,34,33,39,30,23,30,27
360,12,17,8,32,12,12,17,12,21,12,3,20,20,26,16,22,17,24,17,13,13,11,26,13
361,4,12,12,12,13,10,6,11,10,11,22,25,17,19,10,19,14,18,15,29,17,19,14,14
362,21,7,14,15,19,21,21,19,16,19,23,18,18,20,24,23,19,22,19,19,15,19,47,16
363,10,25,9,11,9,14,13,18,37,25,15,17,17,19,15,21,10,17,13,20,12,8,3,10
364,16,4,9,4,19,13,16,13,13,12,12,17,11,22,16,7,15,13,4,16,18,7,7,10
365,7,17,5,13,21,19,19,17,25,13,12,8,16,15,18,29,10,8,24,18,14,13,4,18
366,41,47,34,44,40,30,24,47,47,47,40,45,26,50,41,29,29,44,46,53,31,46,49,49
367,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,2
368,31,30,22,30,23,28,16,26,26,23,34,25,25,31,21,18,21,19,33,38,28,10,51,34
369,22,12,12,14,8,19,15,20,29,28,17,19,19,21,25,17,26,23,28,13,15,22,35,21
370,9,8,17,8,3,10,2,9,16,9,14,7,16,12,14,8,9,15,8,14,8,2,7,17
371,11,15,14,14,8,13,6,11,10,11,13,7,25,28,14,6,14,18,15,18,9,9,14,17
372,19,16,14,45,42,38,38,35,28,19,42,48,33,36,43,44,45,56,48,23,19,17,59,36
373,25,22,33,29,27,25,25,23,32,44,28,23,22,18,20,39,24,13,23,37,28,32,39,16
374,28,34,70,23,37,55,53,49,59,70,60,42,36,35,35,52,44,33,39,24,32,30,26,29
375,28,25,22,24,25,22,28,20,14,30,21,18,19,19,14,19,25,14,14,14,13,16,23,17
376,51,25,60,106,54,52,33,47,55,35,41,76,55,73,57,49,21,40,53,40,52,59,24,38
377,10,2,9,6,8,10,17,7,7,7,8,11,8,12,14,14,8,11,6,20,8,11,5,11
378,8,11,4,12,2,9,13,16,13,13,4,22,15,17,16,15,17,11,12,3,9,10,4,9
379,10,14,10,13,10,12,10,10,14,10,12,6,24,26,13,10,13,17,17,7,6,13,14,16
380,5,22,21,30,22,21,39,52,35,37,35,26,35,55,28,37,25,35,13,41,49,37,34,17
381,11,5,7,21,17,20,24,28,23,24,26,23,27,20,29,22,30,30,16,20,26,10,28,13
382,6,8,6,18,51,14,8,17,15,9,8,16,21,16,16,103,54,32,8,21,9,11,28,24
383,140,26,28,28,50,35,58,70,32,41,37,46,68,58,37,28,26,30,26,39,70,57,288,113
384,9,9,8,10,10,15,19,18,19,17,21,13,17,18,15,21,16,14,12,9,9,12,14,10
385,26,38,22,36,47,43,61,39,46,55,47,44,37,41,28,34,35,42,39,25,36,39,36,25
386,34,20,63,37,44,47,67,62,46,61,52,49,59,45,53,38,55,55,59,57,52,43,43,64
387,9,11,11,14,18,13,14,19,12,18,14,15,15,20,16,16,13,17,13,14,11,13,9,10
388,38,14,47,60,56,36,50,46,66,91,39,53,44,49,58,41,60,43,32,35,30,34,38,34
389,150,82,85,74,98,100,73,99,100,135,88,45,102,148,154,115,102,120,103,80,104,112,55,120
390,2,2,11,2,2,2,2,7,6,2,2,4,3,6,6,7,4,2,5,4,7,3,5,2
391,20,9,7,17,15,18,22,16,11,19,17,15,20,10,11,22,26,15,17,12,15,18,21,19
392,22,16,18,23,16,16,27,25,30,35,30,26,24,26,26,32,32,32,19,33,23,21,32,26
393,24,57,70,59,44,42,63,37,35,82,22,50,46,32,72,22,45,62,39,93,29,45,22,60
394,11,8,11,14,16,19,15,21,22,20,11,15,20,15,13,13,20,19,14,18,17,10,9,8
395,5,4,1,1,5,2,7,10,10,2,5,7,9,7,6,6,8,7,7,7,8,5,4,4
396,29,18,39,34,32,29,28,26,28,51,32,36,25,16,20,45,34,28,26,42,32,37,23,21
397,16,21,22,15,16,16,16,15,16,19,18,11,20,12,14,10,21,10,17,20,20,17,21,18
398,25,5,11,21,15,25,21,23,27,33,28,32,22,24,29,24,18,27,23,24,17,23,22,15
399,14,41,10,35,50,46,17,25,23,81,35,57,30,23,52,25,33,15,34,39,30,33,38,34
400,19,10,25,17,15,18,22,21,15,19,17,20,20,15,15,22,27,15,23,12,19,18,15,15
401,3,6,7,2,1,5,5,5,9,6,8,3,6,7,12,8,8,7,1,8,3,3,1,4
402,5,4,4,1,5,2,7,9,10,3,5,7,9,7,6,6,7,7,7,4,8,5,4,4
403,44,50,43,51,46,39,36,50,50,50,42,36,33,37,43,26,45,36,35,23,26,28,46,28
404,11,9,12,9,12,14,12,16,19,22,16,18,13,17,11,14,14,12,13,13,11,11,8,13
405,16,8,3,11,4,13,4,14,17,10,15,20,20,15,18,5,13,11,12,14,9,20,18,17
406,9,9,27,4,2,8,10,10,13,9,11,26,18,14,16,32,8,21,2,21,6,2,6,19
407,5,4,5,6,5,9,7,9,10,9,5,7,9,7,6,6,9,6,6,7,8,4,4,4
408,39,34,19,61,43,53,51,48,51,67,58,65,45,50,59,37,50,37,44,45,36,17,33,39
409,14,14,14,11,5,15,14,13,16,13,16,13,13,14,16,16,13,12,13,13,10,13,22,11
410,18,9,6,6,6,6,6,7,12,7,6,13,15,14,14,7,10,7,19,12,20,14,15,6
411,12,16,7,15,6,18,12,17,24,22,14,16,16,13,14,14,21,19,17,22,12,16,14,17
412,2,2,3,2,2,4,3,4,12,11,5,3,3,3,3,3,3,3,3,2,2,2,2,2
413,4,11,11,20,6,20,6,23,33,10,6,31,22,24,20,7,15,5,11,4,4,22,5,5
414,51,37,10,75,7,65,28,59,33,33,49,29,27,22,35,52,36,66,65,78,55,31,41,37
415,39,24,3,18,3,3,4,36,24,19,43,25,4,6,44,61,5,39,4,22,43,25,25,20
416,15,4,3,18,16,16,15,14,15,28,17,11,19,11,13,9,26,9,17,19,19,16,20,17
417,21,14,12,16,23,22,39,24,64,42,32,65,18,50,59,52,19,16,25,29,34,23,34,36
418,5,4,5,6,8,9,7,10,11,10,5,7,9,7,6,6,10,5,7,7,8,5,5,4
419,10,10,20,17,15,15,22,20,15,19,17,19,19,15,15,21,21,15,28,20,15,18,15,15
420,30,13,8,26,34,31,30,28,40,29,34,22,27,29,29,27,13,45,39,37,34,9,31,29
421,35,22,22,26,42,35,35,32,46,43,39,44,31,34,40,38,34,34,44,40,31,32,31,26
422,27,24,25,31,30,27,26,24,29,48,30,34,23,20,30,41,31,40,25,15,23,11,23,25
423,5,4,6,5,5,7,8,10,11,10,5,7,10,8,7,6,10,7,7,9,9,5,5,4
424,52,47,49,51,48,53,52,48,43,36,58,66,46,50,49,51,62,24,38,37,58,51,82,50
425,24,22,5,7,4,8,8,6,15,13,13,6,15,11,10,12,14,14,4,13,6,5,10,13
426,15,20,3,18,13,16,15,14,15,18,17,15,20,15,13,9,16,9,17,15,19,16,25,13
427,50,25,20,47,33,36,24,32,46,33,39,48,34,34,40,28,31,52,32,41,39,36,59,23
428,8,9,8,10,11,13,14,18,20,18,22,13,18,19,16,22,14,20,11,9,10,10,11,8
429,8,5,9,12,12,9,8,16,11,16,12,19,13,17,14,15,12,15,17,16,12,11,11,11
430,5,4,1,8,8,9,7,9,10,9,5,7,9,8,6,8,12,9,7,8,8,5,4,4
431,6,4,6,6,9,9,8,9,12,11,6,8,8,8,7,7,11,7,8,10,7,5,5,4
432,5,12,2,6,2,2,4,8,9,7,17,2,14,15,25,2,18,2,2,2,4,4,2,2
433,17,32,11,14,7,17,14,23,39,32,19,21,15,24,28,15,12,21,13,19,11,10,3,16
434,3,1,1,1,1,1,1,2,3,1,1,4,4,2,3,1,2,1,4,2,3,3,3,1
435,4,7,9,7,10,15,14,19,16,9,16,14,13,11,10,10,9,12,9,7,6,5,6,8
436,24,33,67,35,39,40,29,34,37,22,35,35,26,21,27,44,36,54,31,34,34,8,26,29
437,20,23,25,17,15,15,22,20,15,19,17,19,19,21,15,21,31,26,28,26,15,15,21,15
438,4,4,4,4,8,7,6,6,6,7,5,5,6,8,7,5,10,5,5,7,5,4,3,3
439,55,41,46,26,36,35,36,37,34,43,38,45,46,44,58,49,33,33,51,39,37,28,34,59
440,11,9,3,18,13,16,15,14,15,18,17,14,19,15,13,9,11,9,16,19,19,16,25,13
441,51,18,16,38,27,14,23,19,63,53,57,65,17,49,58,52,12,67,26,35,57,29,63,49
442,34,20,3,41,38,35,34,32,26,37,13,32,21,25,39,33,41,34,26,9,12,12,31,26
443,8,7,10,13,15,16,14,15,15,18,13,13,14,14,16,11,18,15,13,16,12,9,9,7
444,41,53,42,46,65,50,37,54,43,76,65,74,51,57,55,91,69,46,75,78,65,75,64,56
445,11,9,13,24,13,14,12,16,20,22,17,19,19,17,17,15,15,10,14,14,9,12,8,14
446,29,51,21,52,26,26,34,51,61,53,62,25,29,37,37,45,37,30,20,34,43,36,20,29
447,33,28,73,64,60,36,54,50,71,98,60,69,48,52,51,63,52,81,50,60,29,28,23,52
448,21,9,14,11,8,15,14,13,16,13,16,13,13,14,17,16,13,15,13,16,10,13,24,14
449,16,28,12,14,17,16,24,28,23,20,16,39,27,23,26,27,30,22,14,22,16,15,20,19
450,12,4,4,13,5,10,12,14,21,15,13,15,14,10,15,11,15,15,12,18,5,7,14,12
451,10,17,19,50,35,33,32,23,41,44,26,40,28,12,36,41,31,36,21,29,19,16,17,40
452,34,6,26,14,13,16,20,22,16,20,18,21,21,16,16,19,15,19,30,22,16,16,23,16
453,26,24,36,17,42,39,26,35,50,4,32,25,23,17,27,13,45,57,49,44,43,19,45,36
454,25,18,21,22,24,17,21,18,21,24,23,24,17,25,22,15,23,18,19,19,17,14,16,19
455,9,9,13,18,13,16,15,14,11,23,17,11,20,12,13,9,16,11,20,8,25,15,35,17
456,22,31,26,36,38,30,54,27,49,34,31,35,36,36,43,30,33,33,35,32,32,31,38,40
457,10,11,10,13,12,21,14,19,20,18,13,13,18,14,12,11,12,10,13,12,12,9,9,7
458,14,13,6,7,6,9,10,10,6,11,10,9,12,12,15,13,9,7,8,10,8,7,9,11
459,5,1,2,4,7,4,4,4,3,3,1,1,7,7,5,1,3,3,4,7,6,4,4,4
460,6,10,12,16,8,9,4,12,13,20,18,15,20,10,15,6,7,8,11,11,16,11,6,16
461,41,37,56,49,46,42,41,30,54,37,46,39,36,17,39,16,49,61,53,48,46,40,64,39
462,3,3,6,4,7,7,5,5,9,12,5,6,6,6,7,10,8,10,5,10,3,6,4,5
463,14,13,13,13,18,18,13,19,10,13,16,22,23,12,13,14,12,11,18,16,16,17,12,14
464,17,29,36,65,61,56,55,30,72,19,19,39,28,34,47,49,40,59,34,37,61,31,16,52
465,20,15,11,15,12,15,17,15,12,18,16,14,19,14,14,17,8,14,14,19,15,12,9,14
466,1,6,6,6,6,4,4,3,9,1,4,6,6,5,3,10,8,3,6,7,5,5,10,6
467,20,44,32,46,48,65,34,43,25,50,37,56,77,39,56,53,76,56,47,36,40,18,10,27
468,7,49,46,21,60,12,37,26,28,47,31,29,47,36,26,63,44,80,35,79,48,50,63,51
469,8,8,8,10,10,9,13,12,6,14,10,14,12,11,13,12,9,9,14,10,13,10,7,6
470,41,54,56,71,66,42,41,55,65,56,67,52,52,58,47,65,49,62,44,36,67,59,49,57
471,8,9,10,15,9,12,12,11,12,13,16,14,19,10,14,7,12,11,10,10,15,12,7,14
472,49,45,26,58,55,50,31,45,49,47,31,47,36,48,56,44,59,61,63,43,55,48,45,47
473,9,9,4,8,9,10,14,12,16,14,12,22,21,14,19,19,15,19,24,18,13,9,11,13
474,6,6,1,3,7,1,6,3,5,7,7,5,6,5,7,1,8,5,8,9,7,8,4,6
475,15,15,14,17,25,20,28,18,21,37,22,18,25,14,18,16,16,18,15,22,17,13,17,15
476,28,34,27,45,18,38,38,35,50,7,42,48,33,36,43,19,45,45,24,39,32,24,19,20
477,15,16,15,13,8,8,12,11,11,3,13,19,19,11,13,9,6,11,3,5,13,18,5,12
478,39,15,31,29,28,28,23,31,30,30,26,22,29,22,38,27,27,38,29,36,41,38,27,36
479,8,9,19,10,11,13,20,18,20,18,22,13,18,19,23,22,17,20,11,9,10,10,8,8
480,62,58,26,75,71,65,63,58,84,114,71,80,56,61,73,99,75,68,24,85,71,81,69,61
481,17,21,13,25,23,22,26,31,14,22,19,16,22,32,24,20,30,13,14,16,15,20,16,11
482,13,11,6,14,13,12,15,17,18,17,40,41,29,16,23,22,31,26,32,23,29,40,28,21
483,8,6,11,6,11,11,9,11,12,13,14,11,15,15,16,16,13,10,10,11,7,10,13,10
484,28,9,11,34,42,23,33,46,41,38,46,39,44,48,40,44,36,47,38,43,34,20,32,16
485,27,23,53,64,60,55,45,40,53,23,45,68,48,52,46,15,48,58,50,52,40,40,46,52
486,16,16,23,19,14,15,13,16,12,19,17,14,19,10,14,21,21,26,12,15,15,12,10,15
487,75,43,6,19,20,60,48,57,82,46,39,12,55,72,71,67,33,111,45,47,83,76,39,58
488,27,9,18,9,14,27,22,24,29,29,30,34,23,26,30,31,26,29,25,26,18,19,23,25
489,10,7,7,9,9,9,11,11,8,13,9,13,11,10,12,11,12,8,13,9,12,9,6,6
490,2,7,4,6,19,7,11,15,12,15,13,11,14,11,13,13,10,17,7,24,18,7,4,3
491,10,9,3,12,15,15,14,11,12,10,16,14,15,9,14,14,9,14,6,12,14,12,6,14
492,58,52,15,68,64,59,58,53,76,60,48,41,39,43,49,67,68,52,44,67,35,57,53,55
493,8,14,6,7,9,8,12,14,12,10,8,11,14,15,13,14,15,11,7,11,8,8,7,6
494,13,6,10,15,8,12,14,16,16,23,15,17,16,12,17,13,17,18,13,14,15,8,16,14
495,7,9,3,8,9,9,14,12,16,13,8,22,21,14,18,9,15,18,19,17,13,7,11,10
496,6,6,4,2,4,7,6,6,5,4,7,6,6,6,7,10,8,4,2,10,7,8,10,5
497,7,6,7,2,3,7,5,6,9,10,7,8,6,6,8,10,8,10,9,10,7,9,10,6
498,6,8,29,13,15,6,24,9,28,25,38,32,34,37,24,40,15,14,22,31,24,22,23,17
499,22,9,6,13,19,38,18,33,39,67,50,57,57,43,38,49,37,20,57,66,32,37,62,36
500,14,11,10,8,12,10,10,9,11,9,11,12,9,10,11,11,7,8,6,11,7,13,11,7
501,18,22,47,16,5,30,28,32,38,38,39,33,23,34,23,34,29,23,31,32,30,25,38,27
502,20,35,17,45,59,54,40,29,69,69,49,50,27,39,45,46,47,57,39,78,35,37,67,50
503,17,10,11,20,21,17,16,17,13,14,18,15,17,11,16,23,15,19,30,20,16,19,19,16
504,4,6,9,8,7,6,6,6,8,11,5,8,6,6,7,10,8,9,8,9,7,8,10,6
505,16,19,17,36,34,24,23,28,22,20,25,15,20,29,21,18,27,12,13,14,14,12,14,8
506,31,30,14,23,26,17,36,38,55,39,62,52,48,53,44,49,66,41,57,48,50,57,30,53
507,35,17,17,19,48,22,52,48,68,23,58,49,45,50,59,60,49,49,66,47,18,48,44,39
508,8,7,7,9,9,9,12,11,8,13,10,13,11,10,12,11,10,8,13,10,12,9,6,7
509,9,26,33,34,32,23,22,21,29,38,24,27,25,22,33,34,34,31,22,25,25,27,45,28
510,15,20,21,13,8,8,12,11,11,14,6,19,12,11,13,9,7,11,19,32,8,10,13,17
511,26,9,18,5,3,3,26,19,16,9,14,17,16,12,12,10,14,16,15,17,18,15,26,16
512,57,48,32,68,64,58,44,22,42,36,48,41,39,55,49,67,42,68,48,44,64,56,50,55
513,9,31,8,3,6,14,34,9,13,20,21,24,21,33,12,33,32,11,27,3,5,25,3,24
514,24,16,16,28,13,23,17,22,32,25,27,16,16,18,21,26,28,35,44,51,27,31,33,27
515,5,4,27,8,4,31,29,14,36,8,7,59,41,35,54,5,46,31,4,4,4,6,4,5
516,26,19,16,25,22,22,26,24,28,11,29,24,23,25,24,30,31,24,33,20,22,25,23,25
517,51,73,18,37,39,43,21,47,11,60,23,13,54,29,34,26,28,38,109,116,48,73,200,41
518,45,55,39,25,28,42,42,38,55,43,7,39,28,40,36,6,34,16,31,46,27,30,27,40
519,14,12,16,21,20,18,22,20,24,20,21,23,23,21,21,18,18,17,20,24,19,14,10,17
520,10,5,3,4,3,4,4,5,5,4,4,4,13,8,11,4,6,4,9,8,9,10,9,4
521,5,5,2,27,25,9,23,21,30,41,25,16,15,13,3,7,2,17,7,12,8,8,11,10
522,7,7,15,11,11,16,16,21,21,15,18,15,14,12,11,13,10,11,10,8,7,6,7,8
523,16,20,30,29,28,25,24,29,23,21,18,16,21,31,22,19,28,12,13,15,19,23,19,17
524,18,13,12,38,74,67,66,61,87,65,74,84,58,64,76,64,79,59,85,98,74,67,40,63
525,41,10,10,10,37,42,61,57,53,42,30,48,61,27,33,33,68,65,74,24,35,20,55,40
526,5,7,7,12,9,9,12,11,11,13,10,13,11,10,12,11,15,8,13,10,12,9,6,7
527,27,12,13,20,3,2,22,20,17,6,6,26,24,26,26,26,26,11,12,20,19,21,12,16
528,55,50,61,42,46,44,55,32,37,47,46,29,48,41,47,48,43,45,45,63,61,43,48,52
529,54,29,44,37,61,55,54,50,72,47,31,52,48,27,36,37,65,66,56,39,47,39,46,32
530,14,9,14,23,23,28,16,20,30,35,30,26,20,26,26,32,32,40,35,20,23,21,20,26
531,16,3,21,8,10,8,12,12,12,8,13,20,15,12,14,10,8,12,29,21,9,16,3,12
532,43,21,28,51,48,44,43,40,57,30,23,41,38,42,41,28,51,41,44,20,48,38,44,41
533,14,47,6,45,28,53,19,25,14,29,21,33,45,23,33,31,33,32,27,21,23,11,12,15
534,7,5,5,3,3,1,1,2,2,1,1,2,2,2,1,1,2,1,3,3,6,9,9,1
535,17,31,16,14,13,13,5,15,22,18,15,21,21,16,19,4,14,11,21,7,10,21,11,19
536,23,13,9,12,8,12,5,25,25,20,21,10,18,18,13,3,17,12,6,28,13,17,14,21
537,38,24,38,29,46,39,38,35,51,69,43,49,34,37,44,42,37,38,49,45,34,36,34,29
538,9,18,9,9,17,21,20,19,27,26,23,26,18,15,14,22,12,24,13,20,7,10,9,11
539,10,22,54,61,25,12,33,22,68,28,48,65,45,50,44,60,37,77,48,45,22,54,18,49
540,2,5,5,8,6,10,7,7,7,2,4,8,7,7,8,7,9,5,8,6,8,6,4,5
541,16,12,20,16,27,25,24,23,13,20,18,15,16,30,22,19,19,12,13,15,14,22,18,13
542,56,16,22,92,86,79,77,71,102,48,86,98,68,75,89,121,92,115,99,35,86,39,31,74
543,31,23,11,21,9,29,9,33,47,14,9,34,24,11,41,10,22,22,9,18,58,23,14,6
544,15,4,10,7,31,22,34,21,21,25,28,38,27,39,46,47,48,30,26,23,22,26,29,30
545,7,10,10,5,10,10,9,10,12,12,13,10,14,11,15,15,13,9,8,10,10,10,10,9
546,2,3,2,2,1,2,2,2,3,3,3,2,2,2,3,2,2,2,2,3,3,3,3,3
547,13,11,11,14,6,12,9,16,16,22,13,15,15,11,14,15,8,14,11,17,8,9,11,7
548,24,19,16,35,24,41,13,37,25,35,45,38,36,39,38,47,39,32,34,37,35,32,47,39
549,32,20,30,38,34,33,32,30,42,58,25,28,28,31,14,35,38,39,41,48,36,41,35,31
550,61,55,41,43,7,49,13,37,80,76,49,42,53,45,70,95,72,91,65,55,68,78,95,58
551,37,14,25,47,30,51,39,46,62,45,56,35,44,49,41,51,60,63,56,29,25,47,23,48
552,7,6,12,9,9,11,12,16,18,16,20,12,16,17,14,19,12,18,9,8,8,9,5,6
553,48,58,33,55,71,65,64,59,84,83,71,81,56,62,73,100,76,75,59,71,71,81,100,61
